dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,hum_bin,wind_bin,is_weekend
2012-02-25,1,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,32,163,195,"(0.314, 0.412]","(0.2, 0.3]","(0.51, 0.595]",1
2012-02-25,1,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582,16,143,159,"(0.216, 0.314]","(0.3, 0.4]","(0.34, 0.425]",1
2012-02-25,1,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821,7,126,133,"(0.216, 0.314]","(0.2, 0.3]","(0.51, 0.595]",1
2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,12,137,149,"(0.216, 0.314]","(0.3, 0.4]","(0.425, 0.51]",1
2012-02-25,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,10,95,105,"(0.216, 0.314]","(0.2, 0.3]","(0.51, 0.595]",1
2012-02-25,1,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284,5,80,85,"(0.216, 0.314]","(0.3, 0.4]","(0.255, 0.34]",1
2012-02-25,1,1,2,22,0,6,0,1,0.24,0.197,0.38,0.4627,4,78,82,"(0.216, 0.314]","(0.3, 0.4]","(0.425, 0.51]",1
2012-02-25,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,7,84,91,"(0.216, 0.314]","(0.4, 0.5]","(0.34, 0.425]",1
2012-02-26,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,7,63,70,"(0.216, 0.314]","(0.4, 0.5]","(0.34, 0.425]",1
2012-02-26,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,5,50,55,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",1
2012-02-26,1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284,5,37,42,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",1
2012-02-26,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,0,21,21,"(0.216, 0.314]","(0.4, 0.5]","(0.17, 0.255]",1
2012-02-26,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194,1,5,6,"(0.216, 0.314]","(0.4, 0.5]","(0.17, 0.255]",1
2012-02-26,1,1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239,0,5,5,"(0.216, 0.314]","(0.4, 0.5]","(0.17, 0.255]",1
2012-02-26,1,1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284,0,2,2,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",1
2012-02-26,1,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,2,20,22,"(0.118, 0.216]","(0.5, 0.6]","(0.255, 0.34]",1
2012-02-26,1,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537,2,57,59,"(0.118, 0.216]","(0.5, 0.6]","(0.17, 0.255]",1
2012-02-26,1,1,2,9,0,0,0,1,0.22,0.2121,0.47,0.2239,11,76,87,"(0.216, 0.314]","(0.4, 0.5]","(0.17, 0.255]",1
2012-02-26,1,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642,27,161,188,"(0.216, 0.314]","(0.4, 0.5]","(0.0851, 0.17]",1
2012-02-26,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,43,184,227,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",1
2012-02-26,1,1,2,12,0,0,0,1,0.3,0.303,0.39,0.1343,49,256,305,"(0.216, 0.314]","(0.3, 0.4]","(0.0851, 0.17]",1
2012-02-26,1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0.0,58,267,325,"(0.314, 0.412]","(0.3, 0.4]","(-0.000851, 0.0851]",1
2012-02-26,1,1,2,14,0,0,0,1,0.34,0.3485,0.31,0.0,68,263,331,"(0.314, 0.412]","(0.3, 0.4]","(-0.000851, 0.0851]",1
2012-02-26,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0,72,281,353,"(0.314, 0.412]","(0.2, 0.3]","(-0.000851, 0.0851]",1
2012-02-26,1,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537,64,275,339,"(0.314, 0.412]","(0.3, 0.4]","(0.17, 0.255]",1
2012-02-26,1,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239,46,241,287,"(0.314, 0.412]","(0.3, 0.4]","(0.17, 0.255]",1
2012-02-26,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,"(0.314, 0.412]","(0.3, 0.4]","(0.255, 0.34]",1
2012-02-26,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642,13,130,143,"(0.314, 0.412]","(0.3, 0.4]","(0.0851, 0.17]",1
2012-02-26,1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,9,79,88,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",1
2012-02-26,1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,8,75,83,"(0.216, 0.314]","(0.4, 0.5]","(0.0851, 0.17]",1
2012-02-26,1,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239,3,68,71,"(0.216, 0.314]","(0.4, 0.5]","(0.17, 0.255]",1
2012-02-26,1,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,5,59,64,"(0.216, 0.314]","(0.5, 0.6]","(0.0851, 0.17]",1
2012-02-27,1,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,2,27,29,"(0.216, 0.314]","(0.5, 0.6]","(0.17, 0.255]",0
2012-02-27,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239,0,6,6,"(0.216, 0.314]","(0.6, 0.7]","(0.17, 0.255]",0
2012-02-27,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,0,4,4,"(0.216, 0.314]","(0.6, 0.7]","(0.255, 0.34]",0
2012-02-27,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,0,2,2,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-27,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,0,1,1,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-27,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343,0,16,16,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-27,1,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537,1,89,90,"(0.216, 0.314]","(0.6, 0.7]","(0.17, 0.255]",0
2012-02-27,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,"(0.216, 0.314]","(0.5, 0.6]","(0.17, 0.255]",0
2012-02-27,1,1,2,8,0,1,1,1,0.24,0.2424,0.6,0.0,14,514,528,"(0.216, 0.314]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2012-02-27,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,11,219,230,"(0.216, 0.314]","(0.5, 0.6]","(0.17, 0.255]",0
2012-02-27,1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-02-27,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-02-27,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177,"(0.314, 0.412]","(0.3, 0.4]","(0.255, 0.34]",0
2012-02-27,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182,"(0.314, 0.412]","(0.4, 0.5]","(0.255, 0.34]",0
2012-02-27,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158,"(0.412, 0.51]","(0.3, 0.4]","(0.255, 0.34]",0
2012-02-27,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174,"(0.51, 0.608]","(0.2, 0.3]","(0.34, 0.425]",0
2012-02-27,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286,"(0.51, 0.608]","(0.2, 0.3]","(0.425, 0.51]",0
2012-02-27,1,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478,26,503,529,"(0.51, 0.608]","(0.2, 0.3]","(0.425, 0.51]",0
2012-02-27,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527,"(0.51, 0.608]","(0.2, 0.3]","(0.34, 0.425]",0
2012-02-27,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334,"(0.412, 0.51]","(0.2, 0.3]","(0.34, 0.425]",0
2012-02-27,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,11,208,219,"(0.412, 0.51]","(0.3, 0.4]","(0.34, 0.425]",0
2012-02-27,1,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,14,181,195,"(0.412, 0.51]","(0.3, 0.4]","(0.255, 0.34]",0
2012-02-27,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,9,83,92,"(0.412, 0.51]","(0.4, 0.5]","(0.17, 0.255]",0
2012-02-27,1,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642,6,50,56,"(0.412, 0.51]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-02-28,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,0,10,10,"(0.412, 0.51]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-02-28,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6,"(0.314, 0.412]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-02-28,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3,"(0.314, 0.412]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-02-28,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6,"(0.314, 0.412]","(0.3, 0.4]","(0.34, 0.425]",0
2012-02-28,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2,"(0.314, 0.412]","(0.4, 0.5]","(0.34, 0.425]",0
2012-02-28,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582,1,20,21,"(0.314, 0.412]","(0.4, 0.5]","(0.34, 0.425]",0
2012-02-28,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,1,100,101,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",0
2012-02-28,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,12,313,325,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",0
2012-02-28,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,16,543,559,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",0
2012-02-28,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,7,225,232,"(0.216, 0.314]","(0.4, 0.5]","(0.34, 0.425]",0
2012-02-28,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985,14,118,132,"(0.216, 0.314]","(0.4, 0.5]","(0.255, 0.34]",0
2012-02-28,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537,8,155,163,"(0.314, 0.412]","(0.3, 0.4]","(0.17, 0.255]",0
2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183,"(0.314, 0.412]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-02-28,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,16,174,190,"(0.314, 0.412]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-02-28,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,13,121,134,"(0.314, 0.412]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166,"(0.412, 0.51]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287,"(0.412, 0.51]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530,"(0.412, 0.51]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449,"(0.412, 0.51]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0.0,15,291,306,"(0.412, 0.51]","(0.2, 0.3]","(-0.000851, 0.0851]",0
2012-02-28,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204,"(0.314, 0.412]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-02-28,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-02-28,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-02-28,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65,"(0.314, 0.412]","(0.5, 0.6]","(0.17, 0.255]",0
2012-02-29,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32,"(0.314, 0.412]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-02-29,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-02-29,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4,"(0.216, 0.314]","(0.5, 0.6]","(0.17, 0.255]",0
2012-02-29,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2,"(0.216, 0.314]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-02-29,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-29,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-29,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253,"(0.216, 0.314]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,"(0.216, 0.314]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10,"(0.216, 0.314]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10,"(0.216, 0.314]","(0.8, 0.9]","(0.17, 0.255]",0
2012-02-29,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70,"(0.314, 0.412]","(0.9, 1.0]","(0.255, 0.34]",0
2012-02-29,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,"(0.314, 0.412]","(0.9, 1.0]","(0.34, 0.425]",0
2012-02-29,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56,"(0.314, 0.412]","(0.9, 1.0]","(0.34, 0.425]",0
2012-02-29,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90,"(0.314, 0.412]","(0.8, 0.9]","(0.255, 0.34]",0
2012-02-29,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167,"(0.314, 0.412]","(0.8, 0.9]","(0.17, 0.255]",0
2012-02-29,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0,11,181,192,"(0.314, 0.412]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2012-02-29,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-02-29,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55,"(0.412, 0.51]","(0.9, 1.0]","(0.17, 0.255]",0
2012-02-29,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33,"(0.412, 0.51]","(0.9, 1.0]","(0.17, 0.255]",0
2012-03-01,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0.0,1,10,11,"(0.412, 0.51]","(0.9, 1.0]","(-0.000851, 0.0851]",0
2012-03-01,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12,"(0.412, 0.51]","(0.9, 1.0]","(0.0851, 0.17]",0
2012-03-01,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6,"(0.412, 0.51]","(0.9, 1.0]","(0.255, 0.34]",0
2012-03-01,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3,"(0.412, 0.51]","(0.9, 1.0]","(0.17, 0.255]",0
2012-03-01,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5,"(0.412, 0.51]","(0.8, 0.9]","(0.17, 0.255]",0
2012-03-01,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109,"(0.412, 0.51]","(0.9, 1.0]","(-0.000851, 0.0851]",0
2012-03-01,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304,"(0.412, 0.51]","(0.9, 1.0]","(0.0851, 0.17]",0
2012-03-01,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594,"(0.412, 0.51]","(0.9, 1.0]","(0.0851, 0.17]",0
2012-03-01,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286,"(0.412, 0.51]","(0.7, 0.8]","(0.17, 0.255]",0
2012-03-01,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133,"(0.51, 0.608]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-03-01,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168,"(0.51, 0.608]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",0
2012-03-01,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",0
2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",0
2012-03-01,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",0
2012-03-01,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,"(0.51, 0.608]","(0.3, 0.4]","(0.255, 0.34]",0
2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,"(0.51, 0.608]","(0.3, 0.4]","(0.255, 0.34]",0
2012-03-01,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,"(0.51, 0.608]","(0.3, 0.4]","(0.34, 0.425]",0
2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,"(0.412, 0.51]","(0.4, 0.5]","(0.255, 0.34]",0
2012-03-01,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,"(0.412, 0.51]","(0.4, 0.5]","(0.34, 0.425]",0
2012-03-01,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,"(0.412, 0.51]","(0.4, 0.5]","(0.425, 0.51]",0
2012-03-01,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-01,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-02,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,"(0.314, 0.412]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-03-02,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-02,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,"(0.314, 0.412]","(0.5, 0.6]","(0.255, 0.34]",0
2012-03-02,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,"(0.314, 0.412]","(0.5, 0.6]","(0.17, 0.255]",0
2012-03-02,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0,0,2,2,"(0.314, 0.412]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0,0,24,24,"(0.216, 0.314]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0,4,88,92,"(0.216, 0.314]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0,4,258,262,"(0.216, 0.314]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,"(0.216, 0.314]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-03-02,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0.0,15,299,314,"(0.216, 0.314]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,"(0.314, 0.412]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-02,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,"(0.314, 0.412]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-03-02,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,"(0.412, 0.51]","(0.4, 0.5]","(0.17, 0.255]",0
2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,"(0.412, 0.51]","(0.4, 0.5]","(0.255, 0.34]",0
2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,"(0.412, 0.51]","(0.4, 0.5]","(0.255, 0.34]",0
2012-03-02,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,"(0.314, 0.412]","(0.5, 0.6]","(0.255, 0.34]",0
2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,"(0.314, 0.412]","(0.8, 0.9]","(0.17, 0.255]",0
2012-03-02,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,"(0.314, 0.412]","(0.8, 0.9]","(0.17, 0.255]",0
2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,"(0.314, 0.412]","(0.8, 0.9]","(0.17, 0.255]",0
2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,"(0.314, 0.412]","(0.8, 0.9]","(0.17, 0.255]",0
2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75,"(0.314, 0.412]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0,4,19,23,"(0.314, 0.412]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44,"(0.314, 0.412]","(0.9, 1.0]","(-0.000851, 0.0851]",1
2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,"(0.314, 0.412]","(0.9, 1.0]","(0.17, 0.255]",1
2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,"(0.314, 0.412]","(0.9, 1.0]","(0.0851, 0.17]",1
2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0,2,46,48,"(0.314, 0.412]","(0.9, 1.0]","(-0.000851, 0.0851]",1
2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0,31,137,168,"(0.314, 0.412]","(0.8, 0.9]","(-0.000851, 0.0851]",1
2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,"(0.412, 0.51]","(0.6, 0.7]","(0.17, 0.255]",1
2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,"(0.412, 0.51]","(0.5, 0.6]","(0.255, 0.34]",1
2012-03-03,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,"(0.412, 0.51]","(0.4, 0.5]","(0.34, 0.425]",1
